gameid	 time	 roundNum	 condition	 nameClickedObj	 targetStatusClickedObj	 spLocsClickedObj	 lisLocsClickedObj	 alt1Name	 alt1TargetStatus	 alt1SpLocs	 alt1LisLocs	 alt2Name	 alt2TargetStatus	 alt2SpLocs	 alt2LisLocs 	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor
7782-f	1447426551513	56	filler	smokedetector	target	3	1	violin	distractor	1	2	firetruck	distractor	2	3	1	1	0	White		1447426550388	White	False	False	False	smokedetector	NA	NA
7782-f	1447426555974	57	colorOnly	big_purple_ornament	target	3	3	small_blue_ornament	distractor	1	2	big_blue_ornament	distractor	2	1	1	1	0	Purple		1447426554750	Purple	False	True	False	ornament	big	purple
7782-f	1447426563637	58	filler	camera	target	2	2	elephant	distractor	1	3	penguin	distractor	3	1	1	1	0	Mechanical device		1447426562474	Mechanical device	False	False	False	camera	NA	NA
7782-f	1447426568621	59	filler	lime	target	1	3	motorcycle	distractor	3	1	kitten	distractor	2	2	1	1	0	Green		1447426567148	Green	False	False	False	lime	NA	NA
7782-f	1447426576943	60	sizeOnly	big_blue_candle	target	3	2	small_blue_candle	distractor	1	1	small_red_candle	distractor	2	3	1	1	0	Blue and larger		1447426575605	Blue and larger	False	True	False	candle	big	blue
7782-f	1447426581261	61	filler	lime	target	1	2	basketball	distractor	3	1	piano	distractor	2	3	1	1	0	Green		1447426580263	Green	False	False	False	lime	NA	NA
7782-f	1447426585557	62	colorAndSize	small_white_shoe	target	2	1	big_yellow_shoe	distractor	1	3	big_yellow_shoe	distractor	3	2	1	1	0	White		1447426584455	White	False	True	False	shoe	small	white
7782-f	1447426595263	63	sizeOnly	small_pink_hairdryer	target	3	1	big_pink_hairdryer	distractor	2	3	big_purple_hairdryer	distractor	1	2	1	1	0	Pink and smaller		1447426593558	Pink and smaller	False	True	False	hairdryer	small	pink
7782-f	1447426600827	64	filler	dresser	target	3	2	sheep	distractor	2	3	bison	distractor	1	1	1	1	0	Furniture		1447426599618	Furniture	False	False	False	dresser	NA	NA
7782-f	1447426608469	65	filler	piano	target	3	3	chick	distractor	1	2	lobster	distractor	2	1	1	1	0	Instrument		1447426606981	Instrument	False	False	False	piano	NA	NA
7782-f	1447426614662	66	colorAndSize	small_blue_comb	target	3	2	big_black_comb	distractor	2	1	big_black_comb	distractor	1	3	1	1	0	Blue and smaller		1447426613107	Blue and smaller	False	True	False	comb	small	blue
7782-f	1447426624707	67	sizeOnly	small_red_bucket	target	3	1	big_red_bucket	distractor	2	3	big_pink_bucket	distractor	1	2	1	1	0	Red and smaller		1447426623239	Red and smaller	False	True	False	bucket	small	red
7782-f	1447426631668	68	sizeOnly	small_purple_stapler	target	3	1	big_red_stapler	distractor	1	2	big_purple_stapler	distractor	2	3	1	1	0	Purple and smaller		1447426630469	Purple and smaller	False	True	False	stapler	small	purple
7782-f	1447426641002	69	sizeOnly	small_blue_tack	target	1	3	big_blue_tack	distractor	2	1	big_red_tack	distractor	3	2	1	1	0	Blue and smaller		1447426639480	Blue and smaller	False	True	False	tack	small	blue
7782-f	1447426646074	70	filler	rhinoceros	target	1	3	orange	distractor	2	1	artichoke	distractor	3	2	1	1	0	Animal		1447426645019	Animal	False	False	False	rhinoceros	NA	NA
7782-f	1447426651951	71	sizeOnly	small_black_avocado	target	3	3	big_black_avocado	distractor	1	1	big_green_avocado	distractor	2	2	1	1	0	Black and smaller		1447426650951	Black and smaller	False	True	False	avocado	small	black
7782-f	1447426660689	72	filler	bison	target	2	3	lobster	distractor	1	1	horse	distractor	3	2	1	1	0	Largest animal		1447426659115	Largest animal	False	False	False	bison	NA	NA
7782-f	1447426667153	73	filler	santahat	target	1	2	motorcycle	distractor	2	1	car	distractor	3	3	1	1	0	Red and furry		1447426665479	Red and furry	False	False	False	santahat	NA	NA
7782-f	1447426673050	74	filler	firetruck	target	2	2	firehydrant	distractor	1	3	santahat	distractor	3	1	1	1	0	Vehicle		1447426671784	Vehicle	False	False	False	firetruck	NA	NA
7782-f	1447426678899	75	colorAndSize	small_white_phone	target	1	2	big_pink_phone	distractor	2	3	big_pink_phone	distractor	3	1	1	1	0	White		1447426677999	White	False	True	False	phone	small	white
7782-f	1447426683392	76	colorAndSize	small_blue_book	target	3	1	big_black_book	distractor	2	3	big_black_book	distractor	1	2	1	1	0	Blue		1447426682344	Blue	False	True	False	book	small	blue
7782-f	1447426690753	77	filler	lemon	target	2	1	banana	distractor	1	2	grapefruit	distractor	3	3	1	1	0	Yellow and sour		1447426689571	Yellow and sour	False	False	False	lemon	NA	NA
7782-f	1447426699912	78	filler	snowflake	target	3	3	lion	distractor	2	2	basketball	distractor	1	1	1	1	0	White		1447426698708	White	False	False	False	snowflake	NA	NA
7782-f	1447426706239	79	colorOnly	big_purple_bracelet	target	1	1	big_green_bracelet	distractor	3	2	small_green_bracelet	distractor	2	3	1	1	0	Purple		1447426705025	Purple	False	True	False	bracelet	big	purple
7782-f	1447426721247	80	filler	lobster	target	2	3	firetruck	distractor	1	2	feather	distractor	3	1	3	2	1	Animal___red	red or white?	1447426710114___1447426716107___1447426720146	Animal	False	False	False	lobster	NA	NA
7782-f	1447426730055	81	filler	garlic	target	3	3	bison	distractor	2	1	elephant	distractor	1	2	1	1	0	Food		1447426728980	Food	False	False	False	garlic	NA	NA
7782-f	1447426734702	82	colorAndSize	small_orange_cap	target	3	2	big_blue_cap	distractor	1	3	big_blue_cap	distractor	2	1	1	1	0	Yellow		1447426733609	Yellow	False	False	False	cap	small	orange
7782-f	1447426738919	83	filler	flamingo	target	3	2	rhinoceros	distractor	1	1	snake	distractor	2	3	1	1	0	Pink		1447426737995	Pink	False	False	False	flamingo	NA	NA
7782-f	1447426742543	84	filler	ketchup	target	2	2	horse	distractor	1	3	garlic	distractor	3	1	1	1	0	Red		1447426741725	Red	False	False	False	ketchup	NA	NA
7782-f	1447426746239	85	colorOnly	big_red_bike	target	1	3	small_purple_bike	distractor	2	1	big_purple_bike	distractor	3	2	1	1	0	Red		1447426745250	Red	False	True	False	bike	big	red
7782-f	1447426751804	86	filler	rubberduck	target	1	1	tophat	distractor	3	2	gloves	distractor	2	3	1	1	0	Yellow		1447426749316	Yellow	False	False	False	rubberduck	NA	NA
7782-f	1447426757654	87	sizeOnly	big_green_rock	target	2	3	small_green_rock	distractor	3	1	small_purple_rock	distractor	1	2	1	1	0	Green and larger		1447426756559	Green and larger	False	True	False	rock	big	green
7782-f	1447426768057	88	filler	pumpkin	target	3	1	dresser	distractor	2	2	violin	distractor	1	3	1	1	0	Vegetable		1447426766723	Vegetable	False	False	False	pumpkin	NA	NA
7782-f	1447426773645	89	filler	chick	target	1	1	egg	distractor	3	3	banana	distractor	2	2	1	1	0	Animal		1447426772373	Animal	False	False	False	chick	NA	NA
7782-f	1447426779869	90	sizeOnly	big_pink_golfball	target	3	1	small_pink_golfball	distractor	1	3	small_blue_golfball	distractor	2	2	1	1	0	Pink and larger		1447426778268	Pink and larger	False	True	False	golfball	big	pink
7782-f	1447426783781	91	colorAndSize	small_red_yarn	target	2	2	big_purple_yarn	distractor	1	3	big_purple_yarn	distractor	3	1	1	1	0	Red		1447426782675	Red	False	True	False	yarn	small	red
7782-f	1447426788741	92	colorOnly	small_white_teacup	target	1	2	small_pink_teacup	distractor	3	3	big_pink_teacup	distractor	2	1	1	1	0	White		1447426787896	White	False	True	False	teacup	small	white
7782-f	1447426797916	93	colorOnly	big_yellow_balloon	target	1	3	big_pink_balloon	distractor	3	2	small_pink_balloon	distractor	2	1	1	1	0	Yellow		1447426796606	Yellow	False	True	False	balloon	big	yellow
7782-f	1447426805115	94	filler	bison	target	2	3	banana	distractor	3	2	snake	distractor	1	1	1	1	0	Large animal		1447426804045	Large animal	False	False	False	bison	NA	NA
7782-f	1447426811927	95	sizeOnly	big_red_chair	target	2	3	small_green_chair	distractor	3	1	small_red_chair	distractor	1	2	1	1	0	Red and larger		1447426810560	Red and larger	False	True	False	chair	big	red
7782-f	1447426818667	96	filler	bulldozer	target	2	3	tennisball	distractor	1	2	broccoli	distractor	3	1	1	1	0	Vehicle		1447426817584	Vehicle	False	False	False	bulldozer	NA	NA
7782-f	1447426823326	97	filler	smokedetector	target	2	3	piano	distractor	3	2	polarbear	distractor	1	1	1	1	0	White		1447426822130	White	False	False	False	smokedetector	NA	NA
7782-f	1447426831420	98	sizeOnly	small_green_guitar	target	3	1	big_green_guitar	distractor	2	3	big_blue_guitar	distractor	1	2	1	1	0	Green and smaller		1447426828255	Green and smaller	False	True	False	guitar	small	green
7782-f	1447426839749	99	sizeOnly	small_green_jacket	target	1	3	big_brown_jacket	distractor	2	1	big_green_jacket	distractor	3	2	1	1	0	Green and smaller		1447426838473	Green and smaller	False	True	False	jacket	small	green
7782-f	1447426844658	100	colorOnly	small_white_weddingcake	target	1	2	small_pink_weddingcake	distractor	3	1	big_pink_weddingcake	distractor	2	3	1	1	0	White		1447426843500	White	False	True	False	weddingcake	small	white
7782-f	1447426849230	101	colorOnly	big_brown_belt	target	2	2	small_black_belt	distractor	3	1	big_black_belt	distractor	1	3	1	1	0	Brown		1447426848038	Brown	False	True	False	belt	big	brown
7782-f	1447426854700	102	filler	garlic	target	3	3	violin	distractor	1	2	broccoli	distractor	2	1	1	1	0	White		1447426853793	White	False	False	False	garlic	NA	NA
7782-f	1447426864444	103	filler	bison	target	3	2	bear	distractor	2	1	crocodile	distractor	1	3	1	1	0	Horns		1447426862664	Horns	False	False	False	bison	NA	NA
7782-f	1447426869090	104	filler	kiwi	target	1	2	clarinet	distractor	3	3	tennisball	distractor	2	1	1	1	0	Green		1447426868014	Green	False	False	False	kiwi	NA	NA
7782-f	1447426873513	105	filler	toilet	target	2	1	bear	distractor	3	3	grapefruit	distractor	1	2	1	1	0	White		1447426871686	White	False	False	False	toilet	NA	NA
7782-f	1447426882291	106	filler	basketball	target	1	3	football	distractor	3	1	firehydrant	distractor	2	2	1	1	0	Orange		1447426880406	Orange	False	False	False	basketball	NA	NA
7782-f	1447426887115	107	filler	tophat	target	3	3	fox	distractor	2	2	flamingo	distractor	1	1	1	1	0	Black		1447426885900	Black	False	False	False	tophat	NA	NA
7782-f	1447426907458	108	filler	binoculars	target	3	3	firehydrant	distractor	1	1	lion	distractor	2	2	1	1	0	Black		1447426906073	Black	False	False	False	binoculars	NA	NA
7180-4	1447426318504	1	filler	basketball	target	2	3	baseball	distractor	1	1	orange	distractor	3	2	1	1	0	it's an orange ball		1447426307902	it's an orange ball	False	False	False	basketball	NA	NA
7180-4	1447426325858	2	filler	trumpet	target	1	1	bison	distractor	2	2	motorcycle	distractor	3	3	1	1	0	an instrument		1447426323871	an instrument	False	False	False	trumpet	NA	NA
7180-4	1447426332166	3	colorOnly	small_pink_golfball	target	2	3	small_blue_golfball	distractor	1	2	big_blue_golfball	distractor	3	1	1	1	0	red		1447426330457	red	False	False	False	golfball	small	pink
7180-4	1447426336001	4	sizeOnly	small_blue_butterfly	target	3	2	big_purple_butterfly	distractor	1	1	big_blue_butterfly	distractor	2	3	1	1	0	small		1447426334387	small	True	False	False	butterfly	small	blue
7180-4	1447426343368	5	filler	orange	target	3	1	cherries	distractor	1	2	lime	distractor	2	3	1	1	0	orange		1447426341790	orange	False	False	True	orange	NA	NA
7180-4	1447426354495	6	filler	smokedetector	target	2	2	clarinet	distractor	1	1	cherries	distractor	3	3	1	1	0	smoke detector		1447426352878	smoke detector	False	False	False	smokedetector	NA	NA
7180-4	1447426360830	7	filler	raspberry	target	3	1	garbagecan	distractor	2	2	tomato	distractor	1	3	1	1	0	berry		1447426359049	berry	False	False	False	raspberry	NA	NA
7180-4	1447426365117	8	colorOnly	big_black_belt	target	3	1	big_brown_belt	distractor	1	2	small_brown_belt	distractor	2	3	1	1	0	black		1447426363617	black	False	True	False	belt	big	black
7180-4	1447426372348	9	filler	coconut	target	3	3	violin	distractor	2	2	orange	distractor	1	1	1	1	0	nut		1447426370359	nut	False	False	False	coconut	NA	NA
7180-4	1447426378864	10	filler	bulldozer	target	3	2	trumpet	distractor	2	3	dresser	distractor	1	1	1	1	0	machine		1447426376709	machine	False	False	False	bulldozer	NA	NA
7180-4	1447426386071	11	filler	fireextinguisher	target	1	3	tooth	distractor	3	2	motorcycle	distractor	2	1	1	1	0	fire		1447426384082	fire	False	False	False	fireextinguisher	NA	NA
7180-4	1447426398595	12	filler	binoculars	target	1	3	clarinet	distractor	2	2	orange	distractor	3	1	1	1	0	binocculars		1447426393697	binocculars	False	False	False	binoculars	NA	NA
7180-4	1447426404704	13	filler	egg	target	2	3	dresser	distractor	3	2	bear	distractor	1	1	1	1	0	egg		1447426401741	egg	False	False	True	egg	NA	NA
7180-4	1447426411106	14	colorAndSize	big_orange_coathanger	target	3	3	small_purple_coathanger	distractor	2	1	small_purple_coathanger	distractor	1	2	1	1	0	orange		1447426409314	orange	False	True	False	coathanger	big	orange
7180-4	1447426422810	15	filler	tomato	target	3	2	firehydrant	distractor	1	1	gloves	distractor	2	3	1	1	0	fruit		1447426420464	fruit	False	False	False	tomato	NA	NA
7180-4	1447426429045	16	colorAndSize	small_white_phone	target	3	2	big_pink_phone	distractor	2	3	big_pink_phone	distractor	1	1	1	1	0	small		1447426427005	small	True	False	False	phone	small	white
7180-4	1447426433968	17	colorAndSize	small_green_folder	target	2	1	big_blue_folder	distractor	3	3	big_blue_folder	distractor	1	2	1	1	0	small		1447426432072	small	True	False	False	folder	small	green
7180-4	1447426438174	18	colorAndSize	small_purple_stapler	target	1	1	big_red_stapler	distractor	2	2	big_red_stapler	distractor	3	3	1	1	0	small		1447426436290	small	True	False	False	stapler	small	purple
7180-4	1447426448661	19	filler	kitten	target	3	1	snake	distractor	1	3	garlic	distractor	2	2	1	1	0	kitten		1447426446969	kitten	False	False	True	kitten	NA	NA
7180-4	1447426453438	20	filler	strawberry	target	3	1	fox	distractor	2	2	penguin	distractor	1	3	1	1	0	berry		1447426451836	berry	False	False	False	strawberry	NA	NA
7180-4	1447426456861	21	filler	basketball	target	3	1	artichoke	distractor	2	3	schoolbus	distractor	1	2	1	1	0	ball		1447426455467	ball	False	False	False	basketball	NA	NA
7180-4	1447426460260	22	colorOnly	big_blue_cushion	target	1	3	small_orange_cushion	distractor	2	2	big_orange_cushion	distractor	3	1	1	1	0	blue		1447426459150	blue	False	True	False	cushion	big	blue
7180-4	1447426463925	23	filler	bear	target	3	2	fox	distractor	1	3	lobster	distractor	2	1	1	1	0	bear		1447426462694	bear	False	False	True	bear	NA	NA
7180-4	1447426467985	24	colorOnly	big_purple_yarn	target	2	2	big_red_yarn	distractor	1	1	small_red_yarn	distractor	3	3	1	1	0	purple		1447426466920	purple	False	True	False	yarn	big	purple
7180-4	1447426471400	25	colorAndSize	big_green_rock	target	3	2	small_purple_rock	distractor	1	3	small_purple_rock	distractor	2	1	1	1	0	green		1447426470349	green	False	True	False	rock	big	green
7180-4	1447426474514	26	colorAndSize	small_green_framee	target	3	3	big_pink_framee	distractor	2	1	big_pink_framee	distractor	1	2	1	1	0	green		1447426473593	green	False	True	False	framee	small	green
7180-4	1447426477794	27	colorOnly	big_purple_flower	target	3	1	big_red_flower	distractor	1	3	small_red_flower	distractor	2	2	1	1	0	purple		1447426476437	purple	False	True	False	flower	big	purple
7180-4	1447426484863	28	filler	bear	target	1	1	sheep	distractor	3	2	pumpkin	distractor	2	3	1	1	0	bear		1447426483570	bear	False	False	True	bear	NA	NA
7180-4	1447426488580	29	colorAndSize	big_orange_napkin	target	3	2	small_yellow_napkin	distractor	1	1	small_yellow_napkin	distractor	2	3	1	1	0	orange		1447426486836	orange	False	True	False	napkin	big	orange
7180-4	1447426492255	30	filler	elephant	target	1	2	watermelon	distractor	3	1	santahat	distractor	2	3	1	1	0	elephant		1447426491225	elephant	False	False	True	elephant	NA	NA
7180-4	1447426498890	31	filler	grapefruit	target	1	1	cherries	distractor	3	2	bear	distractor	2	3	1	1	0	grapefruit		1447426497383	grapefruit	False	False	True	grapefruit	NA	NA
7180-4	1447426502806	32	filler	iguana	target	3	2	binoculars	distractor	1	1	carrot	distractor	2	3	1	1	0	lizard		1447426501481	lizard	False	False	False	iguana	NA	NA
7180-4	1447426505721	33	filler	schoolbus	target	1	1	cherries	distractor	2	3	polarbear	distractor	3	2	1	1	0	bus		1447426504526	bus	False	False	False	schoolbus	NA	NA
7180-4	1447426510889	34	filler	toilet	target	2	1	schoolbus	distractor	3	2	snake	distractor	1	3	1	1	0	toilet		1447426509934	toilet	False	False	True	toilet	NA	NA
7180-4	1447426516823	35	sizeOnly	big_green_bracelet	target	1	2	small_purple_bracelet	distractor	2	3	small_green_bracelet	distractor	3	1	1	1	0	large		1447426515283	large	False	False	False	bracelet	big	green
7180-4	1447426523370	36	filler	horse	target	3	3	football	distractor	2	1	toilet	distractor	1	2	1	1	0	horse		1447426521785	horse	False	False	True	horse	NA	NA
7180-4	1447426529135	37	filler	tomato	target	3	1	tire	distractor	2	2	watermelon	distractor	1	3	1	1	0	tomato		1447426527545	tomato	False	False	True	tomato	NA	NA
7180-4	1447426537002	38	sizeOnly	big_green_guitar	target	1	1	small_blue_guitar	distractor	2	2	small_green_guitar	distractor	3	3	1	1	0	large		1447426535608	large	False	False	False	guitar	big	green
7180-4	1447426542569	39	filler	cactus	target	3	2	snowflake	distractor	1	1	artichoke	distractor	2	3	1	1	0	cactus		1447426541123	cactus	False	False	True	cactus	NA	NA
7180-4	1447426550726	40	filler	toilet	target	2	2	bison	distractor	1	3	penguin	distractor	3	1	1	1	0	toilet		1447426549748	toilet	False	False	True	toilet	NA	NA
7180-4	1447426555391	41	filler	rhinoceros	target	3	2	watermelon	distractor	2	1	snowflake	distractor	1	3	1	1	0	rhino		1447426554144	rhino	False	False	False	rhinoceros	NA	NA
7180-4	1447426559079	42	sizeOnly	small_blue_ornament	target	2	2	big_blue_ornament	distractor	3	1	big_purple_ornament	distractor	1	3	1	1	0	small		1447426557946	small	True	False	False	ornament	small	blue
7180-4	1447426562999	43	sizeOnly	big_green_chair	target	3	1	small_green_chair	distractor	1	2	small_red_chair	distractor	2	3	1	1	0	large		1447426561634	large	False	False	False	chair	big	green
7180-4	1447426569072	44	filler	dresser	target	2	3	fox	distractor	3	2	sheep	distractor	1	1	1	1	0	dresser		1447426567764	dresser	False	False	True	dresser	NA	NA
7180-4	1447426572818	45	filler	watermelon	target	2	1	bear	distractor	1	3	polarbear	distractor	3	2	1	1	0	melon		1447426571389	melon	False	False	False	watermelon	NA	NA
7180-4	1447426577112	46	filler	iguana	target	3	2	egg	distractor	2	3	feather	distractor	1	1	1	1	0	lizard		1447426575767	lizard	False	False	False	iguana	NA	NA
7180-4	1447426583526	47	colorAndSize	big_red_bucket	target	1	3	small_pink_bucket	distractor	2	1	small_pink_bucket	distractor	3	2	1	1	0	large		1447426581126	large	False	False	False	bucket	big	red
7180-4	1447426589079	48	filler	crocodile	target	3	3	bulldozer	distractor	1	2	violin	distractor	2	1	1	1	0	gator		1447426587638	gator	False	False	False	crocodile	NA	NA
7180-4	1447426592339	49	colorAndSize	small_blue_rug	target	1	2	big_purple_rug	distractor	2	1	big_purple_rug	distractor	3	3	1	1	0	blue		1447426591324	blue	False	True	False	rug	small	blue
7180-4	1447426596209	50	filler	football	target	3	1	garlic	distractor	2	3	trumpet	distractor	1	2	1	1	0	ball		1447426594790	ball	False	False	False	football	NA	NA
7180-4	1447426599482	51	filler	football	target	2	2	snowflake	distractor	3	3	bison	distractor	1	1	1	1	0	ball		1447426598105	ball	False	False	False	football	NA	NA
7180-4	1447426603319	52	filler	firehydrant	target	1	3	snake	distractor	2	1	motorcycle	distractor	3	2	1	1	0	hydrant		1447426602103	hydrant	False	False	False	firehydrant	NA	NA
7180-4	1447426609655	53	filler	tomato	target	3	2	tophat	distractor	2	1	ketchup	distractor	1	3	1	1	0	tomato		1447426608091	tomato	False	False	True	tomato	NA	NA
7180-4	1447426613935	54	filler	kiwi	target	3	2	crocodile	distractor	1	1	basketball	distractor	2	3	1	1	0	fruit		1447426612440	fruit	False	False	False	kiwi	NA	NA
7180-4	1447426617905	55	sizeOnly	big_pink_teacup	target	3	3	small_pink_teacup	distractor	1	1	small_white_teacup	distractor	2	2	1	1	0	large		1447426616688	large	False	False	False	teacup	big	pink
7180-4	1447426621838	56	filler	watermelon	target	3	1	baseball	distractor	2	3	tire	distractor	1	2	1	1	0	melon		1447426619795	melon	False	False	False	watermelon	NA	NA
7180-4	1447426625854	57	colorOnly	small_purple_billiardball	target	3	2	big_orange_billiardball	distractor	1	3	small_orange_billiardball	distractor	2	1	1	1	0	purple		1447426624214	purple	False	True	False	billiardball	small	purple
7180-4	1447426631391	58	colorOnly	big_pink_balloon	target	1	3	big_yellow_balloon	distractor	3	2	small_yellow_balloon	distractor	2	1	1	1	0	pink		1447426629662	pink	False	True	False	balloon	big	pink
7180-4	1447426634687	59	colorOnly	small_red_toothbrush	target	2	1	big_blue_toothbrush	distractor	3	2	small_blue_toothbrush	distractor	1	3	1	1	0	red		1447426633147	red	False	True	False	toothbrush	small	red
7180-4	1447426639772	60	sizeOnly	big_black_comb	target	2	1	small_blue_comb	distractor	3	3	small_black_comb	distractor	1	2	1	1	0	large		1447426637905	large	False	False	False	comb	big	black
7180-4	1447426646203	61	filler	flamingo	target	1	3	lion	distractor	3	2	motorcycle	distractor	2	1	1	1	0	bird		1447426644054	bird	False	False	False	flamingo	NA	NA
7180-4	1447426651522	62	filler	elephant	target	2	3	bulldozer	distractor	3	2	clarinet	distractor	1	1	1	1	0	elephant		1447426650385	elephant	False	False	True	elephant	NA	NA
7180-4	1447426658059	63	filler	lobster	target	1	3	trumpet	distractor	3	1	bison	distractor	2	2	1	1	0	lobster		1447426656726	lobster	False	False	True	lobster	NA	NA
7180-4	1447426662295	64	filler	smokedetector	target	1	1	zucchini	distractor	3	2	trumpet	distractor	2	3	1	1	0	smoke		1447426660962	smoke	False	False	False	smokedetector	NA	NA
7180-4	1447426667600	65	filler	lemon	target	2	2	trumpet	distractor	3	1	coconut	distractor	1	3	1	1	0	lemon		1447426666522	lemon	False	False	True	lemon	NA	NA
7180-4	1447426673376	66	filler	clarinet	target	2	1	football	distractor	3	3	tennisball	distractor	1	2	1	1	0	instrument		1447426671992	instrument	False	False	False	clarinet	NA	NA
7180-4	1447426678079	67	filler	penguin	target	2	2	lime	distractor	1	1	piano	distractor	3	3	1	1	0	penguin		1447426676775	penguin	False	False	True	penguin	NA	NA
7180-4	1447426683594	68	filler	cherries	target	1	3	eggplant	distractor	3	1	zucchini	distractor	2	2	1	1	0	cherry		1447426682490	cherry	False	False	False	cherries	NA	NA
7180-4	1447426687386	69	filler	crocodile	target	2	1	binoculars	distractor	1	2	football	distractor	3	3	1	1	0	gator		1447426686036	gator	False	False	False	crocodile	NA	NA
7180-4	1447426692845	70	colorOnly	small_blue_candle	target	2	1	big_red_candle	distractor	1	2	small_red_candle	distractor	3	3	1	1	0	purple		1447426691414	purple	False	False	False	candle	small	blue
7180-4	1447426698012	71	filler	camera	target	3	3	eggplant	distractor	1	2	firehydrant	distractor	2	1	1	1	0	camera		1447426695561	camera	False	False	True	camera	NA	NA
7180-4	1447426703600	72	filler	trumpet	target	3	3	ketchup	distractor	2	1	pumpkin	distractor	1	2	1	1	0	instrument		1447426700568	instrument	False	False	False	trumpet	NA	NA
7180-4	1447426707197	73	filler	lime	target	1	2	egg	distractor	3	1	crocodile	distractor	2	3	1	1	0	lime		1447426705941	lime	False	False	True	lime	NA	NA
7180-4	1447426710647	74	sizeOnly	big_blue_tack	target	1	3	small_blue_tack	distractor	3	1	small_red_tack	distractor	2	2	1	1	0	large		1447426709450	large	False	False	False	tack	big	blue
7180-4	1447426714159	75	filler	horse	target	3	2	mailbox	distractor	1	3	tooth	distractor	2	1	1	1	0	horse		1447426712958	horse	False	False	True	horse	NA	NA
7180-4	1447426717193	76	filler	lemon	target	1	2	banana	distractor	2	3	feather	distractor	3	1	1	1	0	lemon		1447426716343	lemon	False	False	True	lemon	NA	NA
7180-4	1447426727101	77	filler	zucchini	target	1	2	ketchup	distractor	2	3	raspberry	distractor	3	1	1	1	0	vegetable		1447426725621	vegetable	False	False	False	zucchini	NA	NA
7180-4	1447426734353	78	sizeOnly	small_purple_bike	target	2	2	big_red_bike	distractor	1	1	big_purple_bike	distractor	3	3	1	1	0	small purple		1447426732501	small purple	True	True	False	bike	small	purple
7180-4	1447426740128	79	filler	sheep	target	2	1	smokedetector	distractor	3	3	lobster	distractor	1	2	1	1	0	lamb		1447426738552	lamb	False	False	False	sheep	NA	NA
7180-4	1447426744036	80	filler	watermelon	target	3	3	banana	distractor	1	2	clarinet	distractor	2	1	1	1	0	melon		1447426742706	melon	False	False	False	watermelon	NA	NA
7180-4	1447426748800	81	sizeOnly	small_white_weddingcake	target	1	2	big_white_weddingcake	distractor	2	3	big_pink_weddingcake	distractor	3	1	1	1	0	small white		1447426747256	small white	True	True	False	weddingcake	small	white
7180-4	1447426754180	82	filler	carrot	target	2	1	rhinoceros	distractor	3	2	baseball	distractor	1	3	1	1	0	carrot		1447426750809	carrot	False	False	True	carrot	NA	NA
7180-4	1447426758516	83	filler	tennisball	target	3	2	zucchini	distractor	1	1	raspberry	distractor	2	3	1	1	0	ball		1447426756339	ball	False	False	False	tennisball	NA	NA
7180-4	1447426763531	84	sizeOnly	big_green_jacket	target	3	3	small_green_jacket	distractor	2	2	small_brown_jacket	distractor	1	1	1	1	0	large green		1447426762191	large green	False	True	False	jacket	big	green
7180-4	1447426766631	85	filler	car	target	1	2	garlic	distractor	2	1	schoolbus	distractor	3	3	1	1	0	car		1447426765415	car	False	False	True	car	NA	NA
7180-4	1447426769670	86	colorOnly	small_red_pepper	target	1	2	big_green_pepper	distractor	3	1	small_green_pepper	distractor	2	3	1	1	0	red		1447426768617	red	False	True	False	pepper	small	red
7180-4	1447426772858	87	filler	tennisball	target	2	1	firetruck	distractor	3	2	crocodile	distractor	1	3	1	1	0	ball		1447426771555	ball	False	False	False	tennisball	NA	NA
7180-4	1447426776370	88	filler	raspberry	target	3	3	garbagecan	distractor	1	1	bison	distractor	2	2	1	1	0	berry		1447426775074	berry	False	False	False	raspberry	NA	NA
7180-4	1447426784011	89	filler	broccoli	target	3	3	tire	distractor	1	2	polarbear	distractor	2	1	1	1	0	brocolli		1447426782725	brocolli	False	False	False	broccoli	NA	NA
7180-4	1447426787419	90	colorAndSize	small_blue_cap	target	2	1	big_orange_cap	distractor	1	3	big_orange_cap	distractor	3	2	1	1	0	blue		1447426785790	blue	False	True	False	cap	small	blue
7180-4	1447426790937	91	colorOnly	big_purple_hairdryer	target	3	3	big_pink_hairdryer	distractor	2	1	small_pink_hairdryer	distractor	1	2	1	1	0	purple		1447426789517	purple	False	True	False	hairdryer	big	purple
7180-4	1447426795560	92	colorAndSize	big_brown_turtle	target	1	1	small_black_turtle	distractor	2	2	small_black_turtle	distractor	3	3	1	1	0	large		1447426793974	large	False	False	False	turtle	big	brown
7180-4	1447426799752	93	sizeOnly	small_green_avocado	target	3	1	big_green_avocado	distractor	2	2	big_black_avocado	distractor	1	3	1	1	0	small		1447426798031	small	True	False	False	avocado	small	green
7180-4	1447426803731	94	filler	violin	target	3	3	teddybear	distractor	1	1	coconut	distractor	2	2	1	1	0	instrument		1447426802452	instrument	False	False	False	violin	NA	NA
7180-4	1447426807064	95	filler	egg	target	2	1	fox	distractor	3	3	eggplant	distractor	1	2	1	1	0	egg		1447426805901	egg	False	False	True	egg	NA	NA
7180-4	1447426810383	96	filler	rubberduck	target	2	2	snake	distractor	3	3	artichoke	distractor	1	1	1	1	0	duck		1447426809314	duck	False	False	False	rubberduck	NA	NA
